,final_four,season,seed,team_id,conference_code_a_sun,conference_code_a_ten,conference_code_aac,conference_code_acc,conference_code_aec,conference_code_big_east,conference_code_big_sky,conference_code_big_south,conference_code_big_ten,conference_code_big_twelve,conference_code_big_west,conference_code_caa,conference_code_cusa,conference_code_horizon,conference_code_ivy,conference_code_maac,conference_code_mac,conference_code_meac,conference_code_mid_cont,conference_code_mvc,conference_code_mwc,conference_code_nec,conference_code_ovc,conference_code_pac_ten,conference_code_pac_twelve,conference_code_patriot,conference_code_sec,conference_code_southern,conference_code_southland,conference_code_summit,conference_code_sun_belt,conference_code_swac,conference_code_wac,conference_code_wcc,points_for,points_against,fg_for,fg_against,3pm_for,3pm_against,fga_for,fga_against,3pa_for,3pa_against,ft_for,ft_against,fta_for,fta_against,off_rebounds_for,off_rebounds_against,def_rebounds_for,def_rebounds_against,assists_for,assists_against,steals_for,steals_against,blocks_for,blocks_against,turnovers_for,turnovers_against,fouls_for,fouls_against,games_total,efg%,win_%,margin_of_victory,ast_to_ratio,fg%_for,fg%_against,3p%_for,3p%_against,ft%_for,ft%_against
1431,1,2007,3,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07653318116209594,0.06696653351683396,0.02792789768722097,0.023698432412473568,5.064516129032258,6.387096774193548,0.06015239501862978,0.058205498304857176,14.935483870967742,15.03225806451613,14.806451612903226,12.35483870967742,21.322580645161292,17.870967741935484,14.193548387096774,10.870967741935484,25.29032258064516,20.29032258064516,15.67741935483871,12.129032258064516,6.483870967741935,6.451612903225806,3.2903225806451615,2.7096774193548385,13.580645161290322,13.129032258064516,18.258064516129032,18.387096774193548,31.0,0.5080915178571429,0.5161290322580645,0.00956664764526198,1.154394299287411,0.4642857142857143,0.4071510957324106,0.3390928725701944,0.42489270386266087,0.022400078083060857,0.6913357400722022
1432,1,2005,1,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08519351481991205,0.0695512067402907,0.029572689738511633,0.02497398543184183,7.225806451612903,5.225806451612903,0.06243496357960458,0.06219999328656306,19.70967741935484,13.161290322580646,17.741935483870968,13.548387096774194,24.483870967741936,19.225806451612904,13.451612903225806,13.806451612903226,24.29032258064516,21.0,15.03225806451613,12.258064516129032,9.290322580645162,7.032258064516129,6.838709677419355,3.5806451612903225,14.548387096774194,17.64516129032258,19.193548387096776,21.29032258064516,31.0,0.5338709677419354,0.6129032258064516,0.01564230807962136,1.033259423503326,0.4736559139784946,0.4015110631408526,0.36661211129296234,0.39705882352941174,0.02337540906965872,0.7046979865771812
1433,1,2006,2,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07329493279906503,0.05918691042657984,0.025739488549405908,0.021648996855608425,7.393939393939394,5.878787878787879,0.05025461223808331,0.05317639201936722,18.606060606060606,15.212121212121213,16.333333333333332,11.363636363636363,22.636363636363637,17.333333333333332,10.787878787878787,12.06060606060606,25.151515151515152,19.636363636363637,16.818181818181817,11.212121212121213,7.848484848484849,7.424242424242424,4.9393939393939394,2.6666666666666665,14.757575757575758,15.696969696969697,16.12121212121212,18.87878787878788,33.0,0.579734219269103,0.8181818181818182,0.014108022372485186,1.139630390143737,0.5121816168327797,0.40711669283097857,0.3973941368078176,0.38645418326693226,0.02186523873270861,0.6555944055944056
1435,1,2005,2,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14112,0.117248,0.052287999999999994,0.042752,7.04,5.88,0.10585599999999999,0.10054400000000001,19.0,15.32,15.76,13.88,23.48,20.12,13.24,12.12,26.96,24.04,17.96,14.44,8.92,6.36,4.04,3.36,15.04,18.28,20.6,22.04,25.0,0.5471584038694075,0.32,0.02387199999999999,1.194148936170213,0.4939540507859734,0.42520687460216416,0.3705263157894737,0.3838120104438642,0.026848381601362863,0.6898608349900597
1436,1,2015,1,1314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06518950437317785,0.05499708454810495,0.024303206997084548,0.019545189504373176,5.257142857142857,7.4,0.05077551020408163,0.047696793002915454,16.6,17.37142857142857,15.028571428571428,12.0,20.314285714285713,17.17142857142857,13.6,11.114285714285714,26.02857142857143,20.571428571428573,17.485714285714284,11.028571428571428,6.714285714285714,5.6571428571428575,4.257142857142857,3.057142857142857,10.657142857142857,12.82857142857143,17.17142857142857,17.714285714285715,35.0,0.5209003215434084,0.6857142857142857,0.010192419825072893,1.6407506702412868,0.4786403307303629,0.40977995110024446,0.31669535283993117,0.4259868421052632,0.021137231263813543,0.6988352745424293
1437,1,2013,1,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09852802492927139,0.08077411948009348,0.033949731436303254,0.028537455410225922,7.9655172413793105,6.310344827586207,0.07351674935421706,0.07154864898109803,21.724137931034484,17.448275862068964,17.689655172413794,13.551724137931034,26.79310344827586,19.655172413793103,13.689655172413794,11.551724137931034,28.103448275862068,24.517241379310345,15.655172413793103,11.275862068965518,8.413793103448276,6.586206896551724,3.310344827586207,3.5517241379310347,13.310344827586206,16.344827586206897,19.03448275862069,22.655172413793103,29.0,0.526213050752928,0.20689655172413793,0.017753905449177904,1.1761658031088082,0.4617958728388177,0.3988538681948425,0.36666666666666664,0.3616600790513834,0.022766608973505527,0.6894736842105262
1438,1,2005,1,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12427113702623907,0.09707543731778426,0.04341290087463557,0.03366435860058309,8.107142857142858,8.428571428571429,0.08696246355685132,0.08486698250728864,20.285714285714285,22.071428571428573,21.214285714285715,14.785714285714286,29.178571428571427,20.964285714285715,15.0,12.928571428571429,29.964285714285715,23.214285714285715,21.5,14.285714285714286,11.178571428571429,9.107142857142858,5.214285714285714,4.892857142857143,17.392857142857142,20.285714285714285,20.214285714285715,23.964285714285715,28.0,0.5586694604504976,0.4642857142857143,0.027195699708454812,1.2361396303901437,0.49921424829753797,0.3966720343531937,0.3996478873239437,0.38187702265372164,0.02596607798566183,0.7052810902896082
1439,1,2010,8,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08140042294652747,0.0752911953274479,0.027760061763619885,0.027088718069215534,8.548387096774194,6.032258064516129,0.06384478533785372,0.06085730589775436,24.161290322580644,13.129032258064516,16.29032258064516,14.225806451612904,22.870967741935484,20.838709677419356,13.161290322580646,12.612903225806452,23.387096774193548,25.032258064516128,15.870967741935484,14.064516129032258,8.451612903225806,6.516129032258065,4.064516129032258,3.6129032258064515,12.612903225806452,15.806451612903226,19.870967741935484,20.838709677419356,31.0,0.5044689800210305,0.4838709677419355,0.006109227619079574,1.258312020460358,0.4348054679284963,0.4451185879757308,0.3538050734312417,0.4594594594594595,0.02297647754674917,0.6826625386996904
1440,1,2012,1,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10287424658657593,0.08110213620894666,0.03649186108491533,0.028742465865759154,6.586206896551724,6.551724137931035,0.08065111320677355,0.07343474517200377,20.0,17.551724137931036,18.482758620689655,13.241379310344827,26.06896551724138,20.20689655172414,15.551724137931034,13.310344827586206,28.24137931034483,25.448275862068964,17.551724137931036,12.03448275862069,11.758620689655173,6.586206896551724,4.655172413793103,3.8620689655172415,14.586206896551724,21.03448275862069,20.379310344827587,22.20689655172414,29.0,0.5010167768174886,0.4827586206896552,0.021772110377629272,1.2033096926713949,0.45246568378240976,0.39140145170295926,0.3293103448275862,0.37328094302554027,0.024448093413610653,0.6552901023890785
1441,1,2005,2,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13260173754000915,0.10831682162272012,0.04618198445358939,0.039374079154600415,8.962962962962964,7.296296296296297,0.09150027942894885,0.09647919524462735,22.925925925925927,18.11111111111111,20.296296296296298,14.222222222222221,27.666666666666668,21.444444444444443,13.185185185185185,15.185185185185185,29.814814814814813,24.037037037037038,20.444444444444443,13.851851851851851,9.925925925925926,9.11111111111111,6.185185185185185,3.3333333333333335,18.037037037037038,19.962962962962962,19.88888888888889,23.22222222222222,27.0,0.5719044975013882,0.37037037037037035,0.024284915917289027,1.1334702258726899,0.5047196002220987,0.4081095313322801,0.39095315024232635,0.4028629856850716,0.02717041003520254,0.6632124352331606
1442,1,2006,4,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1030430029154519,0.09001457725947522,0.03817419825072886,0.033254373177842564,4.821428571428571,7.25,0.08035714285714286,0.08135932944606414,14.357142857142858,16.035714285714285,16.071428571428573,11.142857142857142,23.142857142857142,15.928571428571429,15.0,11.928571428571429,28.428571428571427,21.714285714285715,17.357142857142858,12.464285714285714,8.714285714285714,6.821428571428571,5.928571428571429,4.142857142857143,16.5,15.571428571428571,17.571428571428573,19.5,28.0,0.5133219954648526,0.6428571428571429,0.013028425655976686,1.051948051948052,0.4750566893424036,0.4087346024636058,0.3358208955223881,0.4521158129175947,0.024801587301587304,0.6995515695067264
1443,1,2006,2,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11939686588921283,0.09698432944606415,0.04177295918367347,0.035122084548104955,8.642857142857142,7.321428571428571,0.0822704081632653,0.08641581632653061,21.928571428571427,18.178571428571427,19.428571428571427,13.642857142857142,26.535714285714285,20.607142857142858,12.642857142857142,14.357142857142858,29.178571428571427,23.25,20.214285714285715,13.357142857142858,9.535714285714286,8.714285714285714,5.928571428571429,3.142857142857143,17.321428571428573,19.107142857142858,19.107142857142858,22.25,28.0,0.574750830564784,0.6785714285714286,0.02241253644314868,1.1670103092783504,0.5077519379844962,0.40643120716921455,0.3941368078175896,0.4027504911591356,0.026148817535089405,0.6620450606585788
1445,1,2013,2,1316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08388439461582356,0.06807425061260113,0.02977409284683294,0.023597730858312915,6.580645161290323,6.548387096774194,0.0672686381793159,0.06159578396159914,19.806451612903224,17.129032258064516,16.741935483870968,13.516129032258064,24.06451612903226,20.419354838709676,15.580645161290322,13.741935483870968,26.677419354838708,24.29032258064516,16.419354838709676,13.161290322580646,11.0,7.096774193548387,5.645161290322581,3.6774193548387095,14.03225806451613,19.161290322580644,18.903225806451612,20.70967741935484,31.0,0.4935129740518962,0.3870967741935484,0.015810144003222434,1.1701149425287354,0.4426147704590819,0.38310626702997275,0.3322475570032573,0.38229755178907726,0.022442272766583067,0.6619273301737757
1446,1,2006,7,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07859259259259259,0.0661111111111111,0.02874074074074074,0.02348148148148148,6.2,6.066666666666666,0.058444444444444445,0.06103703703703703,17.4,16.133333333333333,12.766666666666667,11.1,18.566666666666666,16.2,10.6,11.666666666666666,24.5,19.466666666666665,15.2,11.133333333333333,6.633333333333334,6.933333333333334,4.2,3.2333333333333334,13.733333333333333,13.7,16.2,17.466666666666665,30.0,0.5506970849176173,0.7666666666666667,0.012481481481481482,1.1067961165048543,0.49176172370088717,0.3847087378640777,0.3563218390804598,0.37603305785123964,0.022920406941950928,0.6851851851851852
1447,1,2014,1,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902621597126649,0.07827867476754724,0.03256016917861099,0.027894330502500755,7.193548387096774,7.903225806451613,0.0719009096707059,0.0680406834278809,20.483870967741936,18.548387096774192,16.903225806451612,13.64516129032258,23.225806451612904,19.322580645161292,16.548387096774192,12.096774193548388,28.870967741935484,23.967741935483872,17.35483870967742,13.161290322580646,7.32258064516129,6.806451612903226,4.67741935483871,4.645161290322581,12.903225806451612,14.096774193548388,18.612903225806452,20.838709677419356,31.0,0.5049019607843137,0.4838709677419355,0.011983484945117653,1.3450000000000002,0.4528478057889823,0.4099654662062161,0.35118110236220473,0.42608695652173917,0.023476702508960574,0.7061769616026711
1448,1,2013,8,1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08059481051324226,0.07079319257493874,0.0291363163371488,0.02386626833607465,7.709677419354839,6.709677419354839,0.06374408378369306,0.059749588801987184,21.419354838709676,15.096774193548388,13.709677419354838,15.387096774193548,20.741935483870968,21.548387096774192,13.483870967741936,9.709677419354838,28.225806451612904,23.612903225806452,16.903225806451612,11.774193548387096,7.0,6.161290322580645,4.935483870967742,3.0,13.387096774193548,13.32258064516129,19.870967741935484,19.580645161290324,31.0,0.5200105318588731,0.45161290322580644,0.009801617938303517,1.2626506024096384,0.4570826750921537,0.3994382022471909,0.35993975903614456,0.4444444444444444,0.021321426779712035,0.7140718562874252
1449,1,2009,4,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11365706997084549,0.09948979591836735,0.03885750728862974,0.033345481049562684,7.821428571428571,8.821428571428571,0.08555029154518949,0.08272594752186589,21.642857142857142,21.035714285714285,20.357142857142858,16.821428571428573,27.785714285714285,24.5,14.678571428571429,12.642857142857142,29.892857142857142,26.071428571428573,17.357142857142858,15.678571428571429,9.321428571428571,7.214285714285714,4.071428571428571,3.9285714285714284,15.678571428571429,17.821428571428573,22.178571428571427,23.214285714285715,28.0,0.5125133120340788,0.7142857142857143,0.01416727405247814,1.1070615034168565,0.4542066027689032,0.40308370044052866,0.3613861386138614,0.41935483870967744,0.026165993389643778,0.6865889212827989
1450,1,2012,4,1379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08351515558390118,0.07069249102077808,0.029975495955154238,0.024000537074955527,6.806451612903226,7.129032258064516,0.06840992245980329,0.06367694941425263,20.516129032258064,17.806451612903224,15.741935483870968,14.64516129032258,23.29032258064516,21.677419354838708,16.258064516129032,14.35483870967742,27.419354838709676,24.903225806451612,16.322580645161292,15.258064516129032,10.03225806451613,8.096774193548388,6.838709677419355,3.5161290322580645,14.483870967741936,17.483870967741936,18.419354838709676,20.548387096774192,31.0,0.48994111874386653,0.7419354838709677,0.012822664563123101,1.1269487750556793,0.4381746810598626,0.3769109119662626,0.33176100628930816,0.40036231884057977,0.021803234742203557,0.6755952380952381
1451,1,2014,7,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08903703703703704,0.07822222222222222,0.03222222222222222,0.02637037037037037,8.0,6.933333333333334,0.07037037037037037,0.06603703703703703,22.1,15.566666666666666,14.1,15.933333333333334,21.366666666666667,22.3,13.866666666666667,10.066666666666666,29.2,24.433333333333334,17.6,12.2,7.166666666666667,6.366666666666666,5.1,3.1,13.766666666666667,13.666666666666666,20.566666666666666,20.233333333333334,30.0,0.5210526315789473,0.4666666666666667,0.010814814814814819,1.278450363196126,0.45789473684210524,0.3993269770050477,0.36199095022624433,0.4453961456102784,0.021996879875195007,0.7144992526158446
1453,1,2010,4,1276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07841294350642812,0.06820851935148199,0.029069181967708368,0.02447047766103857,5.516129032258065,6.870967741935484,0.061226544929676746,0.059950991910308477,15.96774193548387,16.451612903225808,13.935483870967742,11.580645161290322,20.322580645161292,16.35483870967742,13.290322580645162,10.419354838709678,26.032258064516128,21.0,16.612903225806452,13.225806451612904,6.774193548387097,6.290322580645161,3.129032258064516,2.774193548387097,13.387096774193548,13.161290322580646,17.161290322580644,17.806451612903224,31.0,0.5216557017543859,0.45161290322580644,0.010204424154946129,1.2409638554216869,0.47478070175438597,0.40817469204927215,0.34545454545454546,0.41764705882352937,0.022119815668202765,0.7080867850098619
1454,1,2012,5,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835487227686214,0.07126313316102179,0.02890134604410728,0.025074686986002483,7.806451612903226,6.258064516129032,0.0634419791212111,0.06438186029337718,19.903225806451612,14.935483870967742,16.903225806451612,14.0,22.967741935483872,20.193548387096776,12.096774193548388,12.96774193548387,27.677419354838708,23.967741935483872,13.612903225806452,12.129032258064516,6.580645161290323,5.838709677419355,6.709677419354839,3.7096774193548385,11.935483870967742,13.516129032258064,18.322580645161292,20.032258064516128,31.0,0.5195767195767196,0.8064516129032258,0.012285589607599609,1.1405405405405407,0.45555555555555555,0.3894681960375392,0.39222042139384117,0.41900647948164144,0.023740485683218557,0.693290734824281
1455,1,2006,4,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06681481481481481,0.02888888888888889,0.02337037037037037,6.466666666666667,6.233333333333333,0.05781481481481481,0.06096296296296297,17.9,16.8,13.466666666666667,11.766666666666667,19.133333333333333,16.833333333333332,11.066666666666666,11.966666666666667,24.233333333333334,18.166666666666668,15.233333333333333,11.3,6.033333333333333,7.2,4.833333333333333,2.7333333333333334,14.233333333333333,13.5,16.966666666666665,18.333333333333332,30.0,0.5618193465727098,0.7666666666666667,0.013185185185185189,1.0702576112412179,0.49967969250480465,0.38335358444714457,0.3612662942271881,0.37103174603174605,0.02346109175377468,0.6990099009900991
1456,1,2005,1,1314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09405525158604948,0.07498909066496592,0.03256016917861099,0.026450941559531402,7.129032258064516,7.709677419354839,0.06602665234466785,0.06491893524890067,17.967741935483872,20.29032258064516,20.64516129032258,13.483870967741936,27.93548387096774,19.032258064516128,14.419354838709678,11.903225806451612,27.419354838709676,21.29032258064516,19.129032258064516,13.580645161290322,10.129032258064516,9.064516129032258,4.064516129032258,5.258064516129032,16.548387096774192,18.806451612903224,18.193548387096776,22.483870967741936,31.0,0.5493136756481952,0.8709677419354839,0.019066160921083555,1.1559454191033138,0.49313675648195215,0.4074457083764219,0.39676840215439857,0.3799682034976153,0.02383967816434478,0.7084745762711865
1457,1,2014,7,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780029296875,0.0684814453125,0.025970458984375,0.023834228515625,5.78125,5.78125,0.0576171875,0.05950927734375,17.125,13.65625,20.875,15.5,30.125,22.75,14.6875,12.28125,27.90625,21.6875,12.40625,11.21875,5.46875,6.125,6.59375,3.3125,12.84375,12.03125,20.03125,23.1875,32.0,0.4997351694915254,0.53125,0.009521484375,0.9659367396593674,0.4507415254237288,0.4005128205128205,0.3375912408759124,0.4233409610983982,0.021654564315352696,0.6813186813186813
1458,1,2007,1,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11598841639993902,0.09886704262561602,0.041203068637910886,0.03642737387593355,7.777777777777778,5.925925925925926,0.08575928466189096,0.08657216887669562,21.814814814814813,13.962962962962964,16.666666666666668,13.0,23.48148148148148,18.25925925925926,13.11111111111111,11.74074074074074,27.37037037037037,22.51851851851852,17.037037037037038,13.148148148148149,6.7407407407407405,5.851851851851852,3.4814814814814814,3.259259259259259,16.77777777777778,16.85185185185185,19.185185185185187,21.59259259259259,27.0,0.542654028436019,0.2962962962962963,0.017121373774323004,1.0154525386313467,0.48045023696682465,0.42077464788732394,0.3565365025466893,0.42440318302387264,0.026288117770767616,0.7119675456389453
1459,1,2015,8,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06352784038734452,0.057823413195314026,0.022205526337757745,0.021120293847566578,8.090909090909092,6.666666666666667,0.05031026518629824,0.0508389681943401,22.272727272727273,14.272727272727273,12.666666666666666,10.242424242424242,18.393939393939394,15.303030303030303,11.121212121212121,11.787878787878787,23.151515151515152,22.757575757575758,13.636363636363637,14.303030303030303,7.303030303030303,5.9393939393939394,3.606060606060606,2.727272727272727,10.969696969696969,12.757575757575758,15.121212121212121,16.727272727272727,33.0,0.5152101769911505,0.7575757575757576,0.005704427192030494,1.2430939226519337,0.4413716814159293,0.41543513957307066,0.363265306122449,0.46709129511677283,0.02086765513454146,0.6693069306930693
1460,1,2006,1,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14940828402366862,0.11453117888029131,0.05422166590805644,0.040566681838871195,9.615384615384615,8.5,0.10895539371870734,0.10281065088757396,24.115384615384617,22.73076923076923,18.0,14.038461538461538,25.23076923076923,20.884615384615383,14.884615384615385,13.384615384615385,31.884615384615383,25.692307692307693,23.5,14.961538461538462,10.692307692307692,6.923076923076923,6.3076923076923075,3.1923076923076925,15.423076923076923,19.807692307692307,21.076923076923077,22.26923076923077,26.0,0.5629242819843342,0.3076923076923077,0.034877105143377315,1.5236907730673317,0.49765013054830276,0.3945766463752076,0.39872408293460926,0.3739424703891709,0.027439024390243903,0.6721915285451198
1461,1,2004,1,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18446180555555555,0.15010127314814814,0.06372974537037038,0.05454282407407408,9.541666666666666,6.375,0.1355613425925926,0.13447627314814814,26.0,16.708333333333332,23.208333333333332,17.208333333333332,31.791666666666668,24.583333333333332,17.875,18.583333333333332,30.541666666666668,26.916666666666668,19.041666666666668,15.958333333333334,12.5,9.041666666666666,8.958333333333334,4.75,18.875,23.708333333333332,24.958333333333332,27.916666666666668,24.0,0.5312166488794023,0.16666666666666666,0.03436053240740741,1.0088300220750552,0.4701173959445038,0.4055944055944056,0.36698717948717946,0.3815461346633417,0.030417212756662298,0.7
1462,1,2013,1,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11033163265306123,0.0899234693877551,0.03840196793002915,0.03188775510204082,8.0,6.607142857142857,0.08258928571428571,0.07981049562682216,22.0,18.107142857142858,18.285714285714285,13.821428571428571,27.5,20.071428571428573,14.178571428571429,11.714285714285714,29.285714285714285,25.5,16.464285714285715,11.75,8.75,6.714285714285714,3.4642857142857144,3.607142857142857,13.785714285714286,17.107142857142858,19.642857142857142,23.321428571428573,28.0,0.5267512410369554,0.0,0.02040816326530613,1.194300518134715,0.46497517926089355,0.3995433789954338,0.36363636363636365,0.36489151873767256,0.023747680890538032,0.6886120996441281
1463,1,2014,2,1437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079193115234375,0.06640625,0.027252197265625,0.02313232421875,8.53125,7.59375,0.05865478515625,0.057708740234375,24.59375,19.28125,16.6875,12.96875,21.75,19.4375,10.46875,11.28125,27.53125,24.15625,16.71875,13.8125,7.375,6.25,3.53125,2.59375,12.25,15.0,18.84375,20.34375,32.0,0.535639958376691,0.875,0.012786865234375,1.364795918367347,0.46462018730489074,0.4008461131676362,0.3468869123252859,0.39384116693679094,0.023976293103448277,0.6672025723472669
1464,1,2004,1,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10771249333716021,0.08635040387059739,0.04055106810447333,0.03210463733650416,7.482758620689655,6.241379310344827,0.08290622821763909,0.08557136413957112,18.655172413793103,16.620689655172413,14.827586206896552,12.310344827586206,23.551724137931036,18.482758620689655,16.517241379310345,15.03448275862069,32.93103448275862,24.06896551724138,20.275862068965516,13.517241379310345,7.241379310344827,8.0,9.068965517241379,3.8620689655172415,15.827586206896552,14.448275862068966,18.275862068965516,21.03448275862069,29.0,0.5427794263105836,0.4482758620689655,0.021362089466562817,1.2810457516339868,0.4891196834817014,0.37517968375658844,0.4011090573012939,0.3755186721991701,0.0217094966426011,0.6660447761194029
1465,1,2004,2,1351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08651851851851851,0.07477777777777778,0.031407407407407405,0.02722222222222222,5.033333333333333,6.633333333333334,0.06681481481481481,0.0702962962962963,15.1,18.466666666666665,16.266666666666666,11.566666666666666,23.6,17.3,13.966666666666667,14.933333333333334,26.6,21.6,14.7,14.866666666666667,7.666666666666667,6.466666666666667,7.233333333333333,3.1666666666666665,13.133333333333333,13.666666666666666,15.533333333333333,19.5,30.0,0.5119179600886918,0.5666666666666667,0.011740740740740732,1.119289340101523,0.4700665188470066,0.387249736564805,0.3333333333333333,0.35920577617328525,0.022975517890772127,0.6685934489402697
1466,1,2013,5,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07059576481064084,0.06177477251857416,0.024209032473495283,0.022122046915435345,8.636363636363637,6.606060606060606,0.05337117733811949,0.052425077218465656,24.696969696969695,15.757575757575758,15.454545454545455,12.424242424242424,20.575757575757574,18.545454545454547,10.272727272727273,11.545454545454545,24.78787878787879,24.060606060606062,15.757575757575758,13.515151515151516,7.7272727272727275,6.090909090909091,3.606060606060606,2.878787878787879,11.636363636363637,14.727272727272727,18.363636363636363,19.393939393939394,33.0,0.5278936392075079,0.48484848484848486,0.008820992292066676,1.3541666666666667,0.4535974973931178,0.4219745222929936,0.3496932515337423,0.41923076923076924,0.022760744410228947,0.6699346405228758
1467,1,2013,2,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08035984022020072,0.06683226477795307,0.027860763317780538,0.023362760565271392,7.419354838709677,6.064516129032258,0.060924440267194784,0.058574737336779564,20.64516129032258,16.225806451612904,16.193548387096776,13.193548387096774,24.322580645161292,18.967741935483872,13.161290322580646,10.483870967741936,26.64516129032258,23.096774193548388,14.741935483870968,10.806451612903226,7.967741935483871,6.161290322580645,3.5161290322580645,3.2580645161290325,12.774193548387096,15.129032258064516,18.129032258064516,20.774193548387096,31.0,0.5206611570247934,0.1935483870967742,0.013527575442247655,1.1540404040404042,0.45730027548209373,0.3988538681948424,0.359375,0.37375745526838966,0.021476854624796784,0.695578231292517
